,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
1501,The entertainment genre of historical drama is flourishing — and riddled with inaccuracies. The untrue parts are leading to more public spats and lawsuits.,2023-01-14T10:00:33+0000,article,Business,Business Day,News,"['TELEVISION', 'MOVIES', 'WEB-ORIGINAL PROGRAMMING', 'LIBEL AND SLANDER', 'SUITS AND LITIGATION (CIVIL)', 'NEWS AND NEWS MEDIA', 'FIRST AMENDMENT (US CONSTITUTION)', 'HOME BOX OFFICE', 'NETFLIX INC', 'ELIZABETH II, QUEEN OF GREAT BRITAIN', 'WEST, JERRY', 'WINNING TIME: THE RISE OF THE LAKERS DYNASTY (TV PROGRAM)', 'AMERICAN CRIME STORY: IMPEACHMENT (TV PROGRAM)', 'THE CROWN (TV PROGRAM)', 'MONSTER: THE JEFFREY DAHMER STORY (TV PROGRAM)', 'WHEN THEY SEE US (TV PROGRAM)']"
1502,"A novel idea to leave the country’s vast oil reserves in the ground fizzled for lack of international support. Now, struggling under painful debt, the government wants to expand drilling in the rainforest.",2023-01-14T10:00:36+0000,article,Climate,Climate,News,"['GLOBAL WARMING', 'GREENHOUSE GAS EMISSIONS', 'ECUADOR', 'CREDIT AND DEBT', 'OIL (PETROLEUM) AND GASOLINE', 'INDIGENOUS PEOPLE', 'AMAZON JUNGLE', 'YASUNI NATIONAL PARK (ECUADOR)', 'VIS-PHOTO', 'ENDANGERED AND EXTINCT SPECIES', 'INCOME INEQUALITY', 'THIRD WORLD AND DEVELOPING COUNTRIES']"
1503,"At 80, the musician who helped found the Velvet Underground before a prolific run as a producer and solo artist is releasing a new LP and mentoring new generations of avant-garde creators.",2023-01-14T10:00:36+0000,article,Arts&Leisure,Arts,News,"['CALE, JOHN', 'POP AND ROCK MUSIC', 'CONTENT TYPE: PERSONAL PROFILE', 'VELVET UNDERGROUND (MUSIC GROUP)', 'MERCY (ALBUM)', 'AUDIO-NEUTRAL-IMMERSIVE']"
1504,"Russian forces have looted tens of thousands of pieces, including avant-garde oil paintings and Scythian gold. Experts say it is the biggest art heist since the Nazis in World War II, intended to strip Ukraine of its cultural heritage.",2023-01-14T10:30:15+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'DEFENSE AND MILITARY FORCES', 'ARTS AND ANTIQUITIES LOOTING', 'RUSSIA', 'UKRAINE', 'MUSEUMS', 'ART', 'KHERSON (UKRAINE)']"
1505,"Jean Paré, the prolific, self-published cookbook writer, died last month in Alberta. Her unfussy recipes found an audience with millions of Canadians.",2023-01-14T11:00:03+0000,article,Foreign,World,News,"['COOKING AND COOKBOOKS', 'PARE, JEAN (1927-2022)', 'TRUDEAU, JUSTIN', 'CANADA', 'MEXICO']"
1506,Awards season has begun. It’s time to cram.,2023-01-14T11:27:38+0000,article,NYTNow,Briefing,briefing,"['INTERNAL-STORYLINE-NO', 'GOLDEN GLOBES (AWARDS)', 'ACADEMY AWARDS (OSCARS)', 'EVERYTHING EVERYWHERE ALL AT ONCE (MOVIE)', 'TAR (MOVIE)', 'THE BANSHEES OF INISHERIN (MOVIE)', 'QUAN, KE HUY']"
1507,Reforms embedded in the Inflation Reduction Act will bring savings to seniors this year. Already some lawmakers are aiming to repeal the changes.,2023-01-14T11:28:51+0000,article,Science,Health,News,"['MEDICARE', 'DIABETES', 'HEALTH INSURANCE AND MANAGED CARE', 'INFLATION REDUCTION ACT OF 2022', 'LAW AND LEGISLATION', 'INSULIN', 'DRUGS (PHARMACEUTICALS)', 'ELDERLY', 'VACCINATION AND IMMUNIZATION', 'POLITICS AND GOVERNMENT', 'UNITED STATES']"
1508,"Quienes tienen hacen amistades en el trabajo están más comprometidos con sus labores, según un estudio. También son más propensos a innovar y compartir ideas.",2023-01-14T12:00:05+0000,article,Español,en Español,News,"['THE GOOD LIFE (BOOK)', 'FRIENDSHIP', 'HAPPINESS', 'CONTENT TYPE: SERVICE', 'INTERNAL-SUB-ONLY']"
1509,The state’s northern and central regions have sustained the most damage during weeks of endless storms that have left at least 19 dead.,2023-01-14T12:46:52+0000,article,National,U.S.,News,"['HURRICANES AND TROPICAL STORMS', 'CALIFORNIA', 'SAN FRANCISCO (CALIF)', 'SACRAMENTO (CALIF)', 'LOS ANGELES (CALIF)', 'DISASTERS AND EMERGENCIES']"
1510,A new study estimates that on average 10 percent of public companies commit securities fraud each year.,2023-01-14T13:00:03+0000,article,Business,Business Day,News,"['SECURITIES AND COMMODITIES VIOLATIONS', 'CORPORATIONS']"
1511,The unexpected disclosure was made as the country faces mounting criticism for providing unreliable data on its latest coronavirus outbreak.,2023-01-14T13:52:11+0000,article,Foreign,World,News,"['CHINA', 'CORONAVIRUS (2019-NCOV)', 'DEATHS (FATALITIES)', 'DISEASE RATES', 'TESTS (MEDICAL)', 'DEMONSTRATIONS, PROTESTS AND RIOTS', 'QUARANTINES', 'XI JINPING', 'POLITICS AND GOVERNMENT']"
1512,The complaints about infants on airplanes say something about our culture of entitlement.,2023-01-14T14:00:05+0000,article,OpEd,Opinion,Op-Ed,"['AIRLINES AND AIRPLANES', 'BABIES AND INFANTS', 'CRYING', 'PARENTING', 'INTERNAL-SUB-ONLY-NL']"
1513,A millennial Hamlet haunted by Mummy’s vengeful ghost.,2023-01-14T14:00:06+0000,article,OpEd,Opinion,Op-Ed,"['BOOKS AND LITERATURE', 'SPARE (BOOK)', 'HARRY, DUKE OF SUSSEX', 'MARKLE, MEGHAN', 'GREAT BRITAIN', 'ROYAL FAMILIES']"
1514,My search for the sublime led me to the last place I expected to find it.,2023-01-14T14:00:07+0000,article,OpEd,Opinion,Op-Ed,"['TRAVEL AND VACATIONS', 'RELIGION AND BELIEF']"
1515,America’s system for protecting classified documents has spun out of control. ,2023-01-14T14:00:09+0000,article,OpEd,Opinion,Op-Ed,"['CLASSIFIED INFORMATION AND STATE SECRETS', 'PRESIDENTS AND PRESIDENCY (US)', 'EXECUTIVE ORDERS AND MEMORANDUMS', 'BIDEN, JOSEPH R JR', 'TRUMP, DONALD J', 'UNITED STATES POLITICS AND GOVERNMENT']"
1516,A plan to promote the shift to renewable energy could lead to real progress on climate change.,2023-01-14T14:00:10+0000,article,Editorial,Opinion,Editorial,"['SOUTH AFRICA', 'COAL', 'ESKOM', 'ELECTRIC LIGHT AND POWER', 'MINES AND MINING', 'ALTERNATIVE AND RENEWABLE ENERGY', 'POLITICS AND GOVERNMENT', 'ECONOMIC CONDITIONS AND TRENDS', 'GLOBAL WARMING', 'FOREIGN AID', 'UNITED STATES INTERNATIONAL RELATIONS', 'INTERNATIONAL RELATIONS', 'UNITED NATIONS', 'WORLD BANK']"
1517,Some unfinished business from #MeToo: the global scourge of rape.,2023-01-14T14:00:11+0000,article,OpEd,Opinion,Op-Ed,"['SEX CRIMES', 'CHILD ABUSE AND NEGLECT', 'WOMEN AND GIRLS', 'CHILDREN AND CHILDHOOD', 'NAIROBI (KENYA)', '#METOO MOVEMENT', 'VIOLENCE AGAINST WOMEN ACT (1994)']"
1518,"Cooking with gas isn’t the only way. Electric and induction cooking can offer some distinct advantages, experts say.",2023-01-14T14:00:19+0000,article,Express,U.S.,News,"['OVENS AND STOVES', 'NATURAL GAS', 'RESTAURANTS', 'COOKING AND COOKBOOKS', 'CONSUMER PRODUCT SAFETY COMMISSION', 'ENERGY EFFICIENCY']"
1519,Widespread heavy rain and snowfall return to California as another atmospheric river soaks the state.,2023-01-14T14:01:28+0000,article,Weather,U.S.,News,"['WEATHER', 'RAIN', 'CALIFORNIA']"
1520,"Readers weigh in on a fraught question that touches on biology, politics, religion and philosophy.",2023-01-14T14:30:05+0000,article,Letters,Opinion,Letter,"['ABORTION', 'RELIGION AND BELIEF', 'REPRODUCTION (BIOLOGICAL)', 'BIOLOGY AND BIOCHEMISTRY', 'ROE V WADE (SUPREME COURT DECISION)', 'PHILOSOPHY', 'BABIES AND INFANTS']"
1521,Is this actually the end of history?,2023-01-14T14:53:35+0000,article,OpEd,Opinion,Op-Ed,"['HISTORY (ACADEMIC SUBJECT)', 'CAREERS AND PROFESSIONS', 'COLLEGES AND UNIVERSITIES', 'SCHOLARSHIPS AND FELLOWSHIPS', 'HUMANITIES', 'UNITED STATES POLITICS AND GOVERNMENT', 'SOCIAL CONDITIONS AND TRENDS']"
1522,There was an unusual feature to the Saturday morning attack on Kyiv: It appeared to best the air-raid warning system.,2023-01-14T15:00:31+0000,article,Foreign,World,News,[]
1523,A Times reporter and photographer rode along with a team gathering data on the colossal atmospheric rivers that have drenched the state.,2023-01-14T15:12:19+0000,article,Climate,Climate,News,"['WEATHER', 'RESEARCH', 'RAIN', 'FLOODS', 'AIRLINES AND AIRPLANES', 'CALIFORNIA', 'PACIFIC OCEAN', 'SCRIPPS INSTITUTION OF OCEANOGRAPHY', 'UNIVERSITY OF CALIFORNIA, SAN DIEGO', 'NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION', 'VIS-PHOTO']"
1524,The special counsel will have to reconstruct how a small number of classified documents made it to Mr. Biden’s home in Delaware and a private office in Washington.,2023-01-14T15:48:51+0000,article,Washington,U.S.,News,"['BIDEN, JOSEPH R JR', 'CLASSIFIED INFORMATION AND STATE SECRETS', 'ARCHIVES AND RECORDS', 'NATIONAL ARCHIVES AND RECORDS ADMINISTRATION', 'JUSTICE DEPARTMENT', 'SPECIAL PROSECUTORS (INDEPENDENT COUNSEL)', 'HUR, ROBERT KYOUNG', 'PENN BIDEN CENTER FOR DIPLOMACY AND GLOBAL ENGAGEMENT', 'UNITED STATES POLITICS AND GOVERNMENT']"
1525,A 15-year-old girl was among the 14 people killed. The search for survivors continues.,2023-01-14T15:58:41+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'DNIPRO (UKRAINE)', 'WAR AND ARMED CONFLICTS', 'UKRAINE', 'ZELENSKY, VOLODYMYR']"
1526,"In 1967, he delivered a powerful sermon about the struggle for global peace.",2023-01-14T16:00:08+0000,article,OpEd,Opinion,Op-Ed,"['KING, MARTIN LUTHER JR', 'DEMOCRACY (THEORY AND PHILOSOPHY)', 'CIVIL RIGHTS MOVEMENT (1954-68)', 'SPEECHES AND STATEMENTS']"
1527,Officials fear that rising waters could cut off highway access and turn the scenic enclave into an island.,2023-01-14T16:05:02+0000,article,National,U.S.,News,"['FLOODS', 'COASTAL AREAS', 'BIG SUR (CALIF)', 'PEBBLE BEACH (CALIF)', 'SAN FRANCISCO (CALIF)']"
1528,The revelation came as the White House defended its public statements about the extent of the documents that remained in Mr. Biden’s possession.,2023-01-14T16:43:49+0000,article,Washington,U.S.,News,"['BIDEN, JOSEPH R JR', 'CLASSIFIED INFORMATION AND STATE SECRETS', 'ARCHIVES AND RECORDS', 'NATIONAL ARCHIVES AND RECORDS ADMINISTRATION', 'JUSTICE DEPARTMENT', 'UNITED STATES POLITICS AND GOVERNMENT', 'SPECIAL PROSECUTORS (INDEPENDENT COUNSEL)']"
1529,"The New York City mayor said the arrival of tens of thousands of asylum seekers could cost as much as $2 billion, putting pressure on the city’s budget.",2023-01-14T17:23:53+0000,article,Metro,New York,News,"['ASYLUM, RIGHT OF', 'POLITICS AND GOVERNMENT', 'IMMIGRATION AND EMIGRATION', 'ADAMS, ERIC L', 'BIDEN, JOSEPH R JR', 'EL PASO (TEX)']"
1530,"With a few others, she epitomized glamour in the late 1980s and early ’90s — on the runway, in magazines and even in a much-viewed music video.",2023-01-14T19:11:56+0000,article,Obits,Fashion & Style,Obituary (Obit),"['PATITZ, TATJANA', 'DEATHS (OBITUARIES)', 'MODELS (PROFESSIONAL)', 'FASHION AND APPAREL', 'ADVERTISING AND MARKETING']"
1531,"A year before George Santos first ran for Congress, he appeared at an L.G.B.T.Q. event using one of his alternate identities.",2023-01-14T19:19:54+0000,article,Metro,New York,News,"['SANTOS, GEORGE (1988- )', 'REPUBLICAN PARTY', 'TRANSGENDER AND TRANSSEXUALS', 'HOMOSEXUALITY AND BISEXUALITY', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'UNITED STATES POLITICS AND GOVERNMENT', 'QUEENS (NYC)', 'NEW YORK CITY']"
1532,"Both candidates, Petr Pavel and Andrej Babis, are expected to foster closer ties to the West.",2023-01-14T19:39:52+0000,article,Foreign,World,News,"['ELECTIONS', 'POLITICS AND GOVERNMENT', 'CZECH REPUBLIC', 'BABIS, ANDREJ', 'PAVEL, PETR', 'ZEMAN, MILOS']"
1533,"A number of events would have to go the president’s way, and even then age is an issue.",2023-01-14T20:00:06+0000,article,OpEd,Opinion,Op-Ed,"['UNITED STATES POLITICS AND GOVERNMENT', 'PRESIDENTIAL ELECTION OF 2024', 'REPUBLICAN PARTY', 'DEMOCRATIC PARTY', 'BIDEN, JOSEPH R JR']"
1534,The tight end said he had been without power for four days ahead of an N.F.L. playoff game against the Seattle Seahawks.,2023-01-14T20:07:21+0000,article,National,U.S.,News,"['FOOTBALL', 'KITTLE, GEORGE (1993- )', 'SAN FRANCISCO 49ERS', 'POWER FAILURES AND BLACKOUTS', 'PLAYOFF GAMES', 'SOCIAL MEDIA', 'RAIN', 'SEATTLE SEAHAWKS', 'NATIONAL FOOTBALL LEAGUE', 'SAN FRANCISCO (CALIF)']"
1535,The relentless parade of atmospheric rivers since December has changed the state’s geological imagery.,2023-01-14T20:52:16+0000,article,National,U.S.,News,"['CALIFORNIA', 'SINKHOLES', 'RAIN', 'FLOODS']"
1536,"San Antonio set a single-game N.B.A. attendance record by welcoming a crowd of 68,323 on Friday. The Spurs lost, but longtime fans savored the chance to celebrate in the team’s former home.",2023-01-14T21:14:06+0000,article,Sports,Sports,News,"['BASKETBALL', 'RECORDS AND ACHIEVEMENTS', 'STADIUMS AND ARENAS', 'NATIONAL BASKETBALL ASSN', 'SAN ANTONIO SPURS', 'SPURS SPORTS & ENTERTAINMENT LLC', 'SAN ANTONIO (TEX)']"
1537,"A Hawaiian Airlines pilot said a flight last month hit turbulence, injuring 25 people, right after a cloud shot up vertically like a smoke plume, according to a federal report.",2023-01-14T21:44:17+0000,article,Express,Business Day,News,"['AIRLINES AND AIRPLANES', 'HAWAIIAN AIRLINES INCORPORATED', 'AVIATION ACCIDENTS, SAFETY AND DISASTERS', 'WEATHER']"
1538,The right-wing government’s proposals for sweeping judicial reform are viewed by critics as anti-democratic and have galvanized the opposition.,2023-01-14T22:01:37+0000,article,Foreign,World,News,"['DEMONSTRATIONS, PROTESTS AND RIOTS', 'LIKUD PARTY (ISRAEL)', 'RELIGIOUS ZIONISM (ISRAELI POLITICAL PARTY)', 'BEN-GVIR, ITAMAR', 'NETANYAHU, BENJAMIN', 'LAPID, YAIR', 'ISRAEL']"
1539,Michael Schlossberg’s Sunday debut makes us read between the lines.,2023-01-14T23:00:05+0000,article,Games,Crosswords & Games,News,"['CROSSWORD PUZZLES', 'SCHLOSSBERG, MICHAEL (CROSSWORD CONSTRUCTOR)', 'BOOKS AND LITERATURE']"
1540,The latest storms produced treacherous driving conditions across the state.,2023-01-14T23:32:05+0000,article,Express,U.S.,News,"['FLOODS', 'LANDSLIDES AND MUDSLIDES', 'ROADS AND TRAFFIC', 'RAIN', 'TRAFFIC ACCIDENTS AND SAFETY', 'SNOW AND SNOWSTORMS', 'TRANSPORTATION DEPARTMENT (CALIF)', 'CALIFORNIA', 'NEVADA', 'SACRAMENTO (CALIF)', 'SAN FRANCISCO (CALIF)', 'SANTA CRUZ (CALIF)', 'SIERRA NEVADA REGION (US)']"
1541,"Western countries have balked at giving Ukraine tanks and other powerful weapons. As increased spring fighting looms, that seems to be changing.",2023-01-15T00:00:09+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'DEFENSE AND MILITARY FORCES', 'UKRAINE', 'GREAT BRITAIN', 'RUSSIA', 'SUNAK, RISHI (1980- )', 'ZELENSKY, VOLODYMYR', 'INTERNATIONAL RELATIONS', 'ARMS TRADE', 'FOREIGN AID']"
1542,"Trevor Lawrence overcame early interceptions to lead the Jaguars back from a 27-point deficit against the Chargers, and the 49ers ran away with a win over the Seahawks.",2023-01-15T01:28:39+0000,article,Sports,Sports,News,"['FOOTBALL', 'SAN FRANCISCO 49ERS', 'SEATTLE SEAHAWKS', 'JACKSONVILLE JAGUARS', 'LOS ANGELES CHARGERS', 'PLAYOFF GAMES', 'NATIONAL FOOTBALL LEAGUE']"
1543,The community of Felton in Santa Cruz County was still recovering from Tuesday’s rain when Saturday’s storm hit.,2023-01-15T04:59:43+0000,article,National,U.S.,News,"['FLOODS', 'WEATHER', 'CALIFORNIA', 'SANTA CRUZ COUNTY (CALIF)']"
1544,"On the eve of the Australian Open, the electric, sometimes eccentric tennis star has become the sport’s biggest draw, but he’s also its riskiest pitchman.",2023-01-15T05:01:12+0000,article,Sports,Sports,News,"['TENNIS', 'KYRGIOS, NICK', 'AUSTRALIAN OPEN (TENNIS)', 'CONTENT TYPE: PERSONAL PROFILE']"
1545,"Quotation of the Day for Sunday, January 15, 2023.",2023-01-15T05:54:53+0000,article,Summary,Corrections,Quote,[]
1546,"Corrections that appeared in print on Sunday, Jan. 15, 2023.",2023-01-15T06:41:20+0000,article,Corrections,Corrections,News,[]
1547,Feeling stuck on today’s puzzle? We can help.,2023-01-15T08:00:07+0000,article,Games,Crosswords & Games,News,['SPELLING BEE (GAME)']
1548,"Built with high ideals and architectural panache, New York’s stock of mid-20th-century apartment buildings is now threatened by greed and decay.",2023-01-15T08:00:09+0000,article,Metropolitan,New York,News,"['INTERNAL-SUB-ONLY', 'PUBLIC AND SUBSIDIZED HOUSING', 'RENTING AND LEASING (REAL ESTATE)', 'AFFORDABLE HOUSING', 'PARKCHESTER (BRONX, NY)', 'NEW YORK CITY', 'BROOKLYN (NYC)']"
1549,"Sharing a treat at the theater, taking a spill in a purple jumpsuit and more reader tales of New York City in this week’s Metropolitan Diary.",2023-01-15T08:00:09+0000,article,Metropolitan,New York,News,['NEW YORK CITY']
1550,"Cecilio Campis runs El Jefecito, a popular vendor outside The New York Times Building. ‘You have to know how to treat people,’ he said.",2023-01-15T08:00:15+0000,article,Summary,Times Insider,News,"['TACOS', 'FOOD TRUCKS AND VENDORS', 'FOOD', 'MANHATTAN (NYC)', 'NEW YORK TIMES']"
1551,"André Leon Talley amassed piles of Louis Vuitton, Versace, Chanel and Fendi. Now it’s all about to go up for auction to benefit Black churches.",2023-01-15T08:00:16+0000,article,Styles,Style,News,"['YOUR-FEED-FASHION', 'FASHION AND APPAREL', 'AUCTIONS', 'WILLS AND ESTATES', 'PHILANTHROPY', 'BLACK PEOPLE', 'BLACKS', 'TALLEY, ANDRE LEON', ""CHRISTIE'S""]"
1552,"Thousands of Russians and Ukrainians have fled their homelands for Bali. But even in a tropical paradise, the war is ever-present.",2023-01-15T08:00:18+0000,article,Foreign,World,News,"['BALI (INDONESIA)', 'RUSSIA', 'UKRAINE', 'IMMIGRATION AND EMIGRATION', 'TRAVEL AND VACATIONS', 'RUSSIAN INVASION OF UKRAINE (2022)']"
1553,"A twin-engine propeller plane crashed on approach to the city of Pokhara, with 72 people on board.",2023-01-15T08:31:40+0000,article,Foreign,World,News,"['AVIATION ACCIDENTS, SAFETY AND DISASTERS', 'AIRLINES AND AIRPLANES', 'DEATHS (FATALITIES)', 'NEPAL', 'POKHARA (NEPAL)', 'YETI AIRLINES']"
1554,"Lily Collins explores the city, and the world, with the help of Monocle, word searches and Norwegian coffee.",2023-01-15T10:00:10+0000,article,Arts&Leisure,Arts,News,"['TELEVISION', 'CONTENT TYPE: PERSONAL PROFILE', 'COLLINS, LILY', 'EMILY IN PARIS (TV PROGRAM)', 'PARIS (FRANCE)', 'ACTORS AND ACTRESSES', 'NETFLIX INC']"
1555,The greatest threat A.I. may present is its ability to replace humans in lobbying.,2023-01-15T10:00:11+0000,article,OpEd,Opinion,Op-Ed,"['ARTIFICIAL INTELLIGENCE', 'DEMOCRACY (THEORY AND PHILOSOPHY)', 'LOBBYING AND LOBBYISTS', 'UNITED STATES POLITICS AND GOVERNMENT', 'SOCIAL MEDIA', 'OPENAI LABS']"
1556,"Alvin L. Bragg finished his first year in office with a conviction of the Trump Organization, but he must still contend with rising crime.",2023-01-15T10:00:12+0000,article,Metro,New York,News,"['DISTRICT ATTORNEYS', 'CONTENT TYPE: PERSONAL PROFILE', 'CRIME AND CRIMINALS', 'TAX EVASION', 'FRAUDS AND SWINDLING', 'CAMPAIGN FINANCE', 'BRAGG, ALVIN', 'TRUMP, DONALD J', 'TRUMP ORGANIZATION', 'WEISSELBERG, ALLEN', 'MANHATTAN (NYC)', 'NEW YORK CITY']"
1557,"“Master Slave Husband Wife,” by Ilyon Woo, relates the daring escape from bondage in Georgia to freedom in the North by an enslaved couple disguised as a wealthy planter and his property.",2023-01-15T10:00:14+0000,article,BookReview,Books,Review,"['SLAVERY (HISTORICAL)', 'WOO, ILYON', 'MACON (GA)', 'MASTER, SLAVE, HUSBAND, WIFE: AN EPIC JOURNEY FROM SLAVERY TO FREEDOM (BOOK)', 'BOOKS AND LITERATURE', 'CONTENT TYPE: PERSONAL PROFILE', 'FUGITIVES', 'BLACK PEOPLE', 'BLACKS', 'GEORGIA']"
1558,"Shelton, 20, is ranked in the top 100 after a late-season surge last year. Now, he is embarking on his first full season on tour and his first trip outside the United States.",2023-01-15T10:00:15+0000,article,Sports,Sports,News,"['TENNIS', 'AUSTRALIAN OPEN (TENNIS)', 'CONTENT TYPE: PERSONAL PROFILE', 'SHELTON, BEN (2002- )', 'UNIVERSITY OF FLORIDA']"
1559,"Schools may need to rethink everything, including recruitment, scholarships, standardized testing and alumni preferences.",2023-01-15T10:00:17+0000,article,National,U.S.,News,"['COLLEGES AND UNIVERSITIES', 'ADMISSIONS STANDARDS', 'AFFIRMATIVE ACTION', 'MINORITIES', 'RACE AND ETHNICITY', 'BLACK PEOPLE', 'BLACKS', 'HISPANIC-AMERICANS', 'DECISIONS AND VERDICTS', 'SUPREME COURT (US)', 'WESLEYAN UNIVERSITY', 'UNITED STATES', 'SAT (COLLEGE ADMISSION TEST)', 'ACT (EXAMINATION)', 'INTERNAL-SUB-ONLY']"
1560,"After Russia’s retreat from Kherson city, Ukrainians in other occupied areas of the south had expectations of quickly regaining their freedom. But those hopes have been dashed.",2023-01-15T10:00:18+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'DETAINEES', 'HODGES, BEN (1958- )', 'CRIMEA (UKRAINE)', 'DNIPRO RIVER (UKRAINE)', 'KHERSON (UKRAINE)', 'ZAPORIZHZHIA (UKRAINE)', 'UKRAINE']"
1561,The school’s prohibition brings a geopolitical fight front and center for TikTok’s biggest fans: young Americans.,2023-01-15T10:00:18+0000,article,Business,Business Day,News,"['SOCIAL MEDIA', 'MOBILE APPLICATIONS', 'COMPUTERS AND THE INTERNET', 'COLLEGES AND UNIVERSITIES', 'COMPUTER SECURITY', 'STATES (US)', 'UNITED STATES INTERNATIONAL RELATIONS', 'AUBURN UNIVERSITY', 'TIKTOK (BYTEDANCE)', 'ALABAMA', 'CHINA']"
1562,"The pandemic has brought a boom in entrepreneurship, but higher interest rates, a chill in venture capital and fears of recession now pose obstacles.",2023-01-15T10:00:19+0000,article,Business,Business Day,News,"['ENTREPRENEURSHIP', 'SMALL BUSINESS', 'UNITED STATES ECONOMY', 'RECESSION AND DEPRESSION', 'INTEREST RATES', 'CREDIT AND DEBT', 'CORONAVIRUS (2019-NCOV)']"
1563,"Jerald Cooper, who lives in Cincinnati, wants to recognize and help preserve modern architecture and interior design that have added to the aesthetic and culture of many Black communities.",2023-01-15T10:00:20+0000,article,RealEstate,Real Estate,News,"['BLACK PEOPLE', 'BLACKS', 'HISTORIC BUILDINGS AND SITES', 'ARCHITECTURE', 'INTERIOR DESIGN AND FURNISHINGS', 'CONTENT TYPE: PERSONAL PROFILE', 'COOPER, JERALD', 'CINCINNATI (OHIO)']"
1564,"Lycoming County, Pa., officials were persuaded to conduct a 2020 recount, a three-day undertaking that showed almost no change, but left skeptics just as skeptical.",2023-01-15T10:00:24+0000,article,Politics,U.S.,News,"['PRESIDENTIAL ELECTION OF 2020', 'VOTER FRAUD (ELECTION FRAUD)', 'VOTING MACHINES', 'CONSPIRACY THEORIES', 'BIDEN, JOSEPH R JR', 'TRUMP, DONALD J', 'LYCOMING COUNTY (PA)', 'WILLIAMSPORT (PA)', 'PENNSYLVANIA', 'DEMOCRATIC PARTY', 'REPUBLICAN PARTY']"
1565,We need infrastructure that offers relief.,2023-01-15T11:00:07+0000,article,OpEd,Opinion,Op-Ed,"['NEW YORK CITY', 'BATHROOMS AND TOILETS', 'INFRASTRUCTURE (PUBLIC WORKS)']"
1566,The Biden administration is doubling down on a reckless Trump policy.,2023-01-15T11:00:07+0000,article,OpEd,Opinion,Op-Ed,"['PALESTINIANS', 'DIPLOMATIC SERVICE, EMBASSIES AND CONSULATES', 'REFUGEES AND DISPLACED PERSONS', 'POLITICS AND GOVERNMENT', 'UNITED STATES INTERNATIONAL RELATIONS', 'ADALAH, THE LEGAL CENTER FOR ARAB MINORITY RIGHTS IN ISRAEL', 'BIDEN, JOSEPH R JR', 'NETANYAHU, BENJAMIN', 'ISRAEL', 'JERUSALEM (ISRAEL)', 'LAND USE POLICIES']"
1567,Remember when it was ‘Democrats fall in love; Republicans fall in line'? Me neither. ,2023-01-15T11:00:08+0000,article,OpEd,Opinion,Op-Ed,"['INTERNAL-SUB-ONLY', 'UNITED STATES POLITICS AND GOVERNMENT', 'CONSERVATISM (US POLITICS)', 'NEWS AND NEWS MEDIA', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'REPUBLICAN PARTY', 'TRUMP, DONALD J', 'MCCARTHY, KEVIN (1965- )', 'HOUSE OF REPRESENTATIVES', 'DEMOCRATIC PARTY', 'BIDEN, JOSEPH R JR']"
1568,We pray that one day we see the New York that nurtured the love that Michelle had for life.,2023-01-15T11:00:08+0000,article,OpEd,Opinion,Op-Ed,"['ASIAN-AMERICANS', 'HATE CRIMES', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'HOMELESS PERSONS', 'MENTAL HEALTH AND DISORDERS', 'GO, MICHELLE ALYSSA', 'SIMON, MARTIAL (JANUARY 15, 2022 MURDER)', 'TIMES SQUARE AND 42ND STREET (MANHATTAN, NY)', 'NEW YORK CITY']"
1569,His last Sunday sermon reminds us about the perils of not being woke.,2023-01-15T11:00:08+0000,article,OpEd,Opinion,Op-Ed,"['KING, MARTIN LUTHER JR', 'BLACK PEOPLE', 'BLACKS', 'DISCRIMINATION', 'REPARATIONS', 'CIVIL RIGHTS MOVEMENT (1954-68)', 'SLAVERY (HISTORICAL)', 'UNITED STATES']"
1570,Doctors and midwives in blue states are working to get abortion pills into red states — setting the stage for a historic legal clash.,2023-01-15T11:00:11+0000,article,Podcasts,Podcasts,News,"['ABORTION', 'STATES (US)', 'TELEMEDICINE', 'ABORTION DRUGS', 'AUDIO-NEUTRAL-INFORMATIVE']"
1571,"Rescue workers were still digging through the ruins of a residential building in the central Ukrainian city of Dnipro on Sunday, a day after a Russian missile attack.",2023-01-15T11:06:03+0000,article,Foreign,World,News,"['CIVILIAN CASUALTIES', 'DNIPRO (UKRAINE)', 'RUSSIAN INVASION OF UKRAINE (2022)', 'MISSILES AND MISSILE DEFENSE SYSTEMS', 'UKRAINE', 'RUSSIA', 'DEFENSE AND MILITARY FORCES']"
1572,"Agendar una actividad como pasear con algún viejo amigo, o un almuerzo con excolegas es una buena oportunidad para reconectar y mejorar la comunicación.",2023-01-15T12:00:04+0000,article,Español,en Español,News,"['THE GOOD LIFE (BOOK)', 'HAPPINESS', 'FRIENDSHIP', 'CONTENT TYPE: SERVICE']"
